  3.0000E-04        1       97  1.2720000E-002 -1.2874901E-019  2.0000000E-003 -2.4784614E-004  5.9030360E-002  8.2308748E-004 -3.5141292E-004  4.8701639E-004  1.2824392E-003 
  3.0000E-04        1       98  1.2800000E-002 -1.2197274E-019  2.0000000E-003 -2.4784614E-004  5.9495222E-002  8.2334017E-004 -3.5141292E-004  6.3786961E-004  1.2826847E-003 
  3.0000E-04        1       99  1.2880000E-002  1.4907780E-019  2.0000000E-003 -2.4784614E-004  5.9960085E-002  8.2359287E-004 -3.5141292E-004  7.8872283E-004  1.2829302E-003 
  3.0000E-04        1      100  1.2960000E-002 -4.0657581E-020  2.0000000E-003 -2.4784614E-004  6.0424948E-002  8.2384556E-004 -3.5141292E-004  9.3957606E-004  1.2831757E-003 
  3.0000E-04        1      101  1.3040000E-002  4.0657581E-020  2.0000000E-003 -2.4784614E-004  6.0889810E-002  8.2409826E-004 -3.5141292E-004  1.0904293E-003  1.2834212E-003 
  3.0000E-04        1      102  1.3120000E-002 -3.3881318E-020  2.0000000E-003 -2.4784614E-004  6.1354673E-002  8.2435095E-004 -3.5141292E-004  1.2412825E-003  1.2836666E-003 
  3.0000E-04        1      103  1.3200000E-002 -6.7762636E-021  2.0000000E-003 -2.4784614E-004  6.1819535E-002  8.2460364E-004 -3.5141292E-004  1.3921357E-003  1.2839121E-003 
  3.0000E-04        1      104  1.3280000E-002 -3.3881318E-020  2.0000000E-003 -2.4784614E-004  6.2284398E-002  8.2485634E-004 -3.5141292E-004  1.5429890E-003  1.2841576E-003 
  3.0000E-04        1      105  1.3360000E-002 -1.0164395E-019  2.0000000E-003 -2.4784614E-004  6.2749260E-002  8.2510903E-004 -3.5141292E-004  1.6938422E-003  1.2844031E-003 
  3.0000E-04        1      106  1.3440000E-002  4.7433845E-020  2.0000000E-003 -2.4784614E-004  6.3214123E-002  8.2536173E-004 -3.5141292E-004  1.8446954E-003  1.2846486E-003 
  3.0000E-04        1      107  1.3520000E-002  2.3716923E-020  2.0000000E-003 -2.4784614E-004  6.3678985E-002  8.2561442E-004 -3.5141292E-004  1.9955486E-003  1.2848941E-003 
  3.0000E-04        1      108  1.3600000E-002 -6.9456702E-020  2.0000000E-003 -2.4784614E-004  6.4143848E-002  8.2586711E-004 -3.5141292E-004  2.1464018E-003  1.2851395E-003 
  3.0000E-04        1      109  1.3680000E-002  1.2027868E-019  2.0000000E-003 -2.4784614E-004  6.4608710E-002  8.2611981E-004 -3.5141292E-004  2.2972551E-003  1.2853850E-003 
  3.0000E-04        1      110  1.3760000E-002 -1.3976044E-020  2.0000000E-003 -2.4784614E-004  6.5073573E-002  8.2637250E-004 -3.5141292E-004  2.4481083E-003  1.2856305E-003 
  3.0000E-04        1      111  1.2400000E-002  2.7105054E-020  2.4000000E-003 -2.4910961E-004  5.7169550E-002  8.2207670E-004 -3.5264033E-004 -1.1568154E-004  1.2814573E-003 
  3.0000E-04        1      112  1.2480000E-002 -1.3552527E-019  2.4000000E-003 -2.4910961E-004  5.7634413E-002  8.2232940E-004 -3.5264033E-004  3.5171680E-005  1.2817028E-003 
  3.0000E-04        1      113  1.2560000E-002 -1.0842022E-019  2.4000000E-003 -2.4910961E-004  5.8099275E-002  8.2258209E-004 -3.5264033E-004  1.8602490E-004  1.2819483E-003 
  3.0000E-04        1      114  1.2640000E-002  2.1684043E-019  2.4000000E-003 -2.4910961E-004  5.8564138E-002  8.2283479E-004 -3.5264033E-004  3.3687813E-004  1.2821937E-003 
  3.0000E-04        1      115  1.2720000E-002  5.4210109E-020  2.4000000E-003 -2.4910961E-004  5.9029000E-002  8.2308748E-004 -3.5264033E-004  4.8773135E-004  1.2824392E-003 
  3.0000E-04        1      116  1.2800000E-002 -8.1315163E-020  2.4000000E-003 -2.4910961E-004  5.9493863E-002  8.2334017E-004 -3.5264033E-004  6.3858458E-004  1.2826847E-003 
  3.0000E-04        1      117  1.2880000E-002  2.4394549E-019  2.4000000E-003 -2.4910961E-004  5.9958725E-002  8.2359287E-004 -3.5264033E-004  7.8943780E-004  1.2829302E-003 
  3.0000E-04        1      118  1.2960000E-002  5.4210109E-020  2.4000000E-003 -2.4910961E-004  6.0423588E-002  8.2384556E-004 -3.5264033E-004  9.4029102E-004  1.2831757E-003 
  3.0000E-04        1      119  1.3040000E-002  2.7105054E-020  2.4000000E-003 -2.4910961E-004  6.0888450E-002  8.2409826E-004 -3.5264033E-004  1.0911442E-003  1.2834212E-003 
  3.0000E-04        1      120  1.3120000E-002  1.0842022E-019  2.4000000E-003 -2.4910961E-004  6.1353313E-002  8.2435095E-004 -3.5264033E-004  1.2419975E-003  1.2836666E-003 
  3.0000E-04        1      121  1.3200000E-002  5.4210109E-020  2.4000000E-003 -2.4910961E-004  6.1818175E-002  8.2460364E-004 -3.5264033E-004  1.3928507E-003  1.2839121E-003 
  3.0000E-04        1      122  1.3280000E-002  5.4210109E-020  2.4000000E-003 -2.4910961E-004  6.2283038E-002  8.2485634E-004 -3.5264033E-004  1.5437039E-003  1.2841576E-003 
  3.0000E-04        1      123  1.3360000E-002  2.7105054E-020  2.4000000E-003 -2.4910961E-004  6.2747901E-002  8.2510903E-004 -3.5264033E-004  1.6945571E-003  1.2844031E-003 
  3.0000E-04        1      124  1.3440000E-002 -1.6263033E-019  2.4000000E-003 -2.4910961E-004  6.3212763E-002  8.2536173E-004 -3.5264033E-004  1.8454104E-003  1.2846486E-003 
  3.0000E-04        1      125  1.3520000E-002  8.1315163E-020  2.4000000E-003 -2.4910961E-004  6.3677626E-002  8.2561442E-004 -3.5264033E-004  1.9962636E-003  1.2848941E-003 
  3.0000E-04        1      126  1.3600000E-002  5.4210109E-020  2.4000000E-003 -2.4910961E-004  6.4142488E-002  8.2586711E-004 -3.5264033E-004  2.1471168E-003  1.2851395E-003 
  3.0000E-04        1      127  1.3680000E-002  5.4210109E-020  2.4000000E-003 -2.4910961E-004  6.4607351E-002  8.2611981E-004 -3.5264033E-004  2.2979700E-003  1.2853850E-003 
  3.0000E-04        1      128  1.2720000E-002  1.6263033E-019  2.8000000E-003 -2.5037308E-004  5.9027641E-002  8.2308748E-004 -3.5386775E-004  4.8844632E-004  1.2824392E-003 
  3.0000E-04        1      129  1.2800000E-002  1.0842022E-019  2.8000000E-003 -2.5037308E-004  5.9492503E-002  8.2334017E-004 -3.5386775E-004  6.3929954E-004  1.2826847E-003 
  3.0000E-04        1      130  1.2880000E-002  0.0000000E+000  2.8000000E-003 -2.5037308E-004  5.9957366E-002  8.2359287E-004 -3.5386775E-004  7.9015277E-004  1.2829302E-003 
  3.0000E-04        1      131  1.2960000E-002  1.0842022E-019  2.8000000E-003 -2.5037308E-004  6.0422228E-002  8.2384556E-004 -3.5386775E-004  9.4100599E-004  1.2831757E-003 
